airline,source,dest,equipment,start_lon,end_lon,start_lat,end_lat
4U,ARN,DUS,CRJ,17.918611,6.766775,59.65194399999999,51.289453
4U,ARN,HAM,CRJ,17.918611,9.988228,59.65194399999999,53.630389
4U,ATH,CGN,319,23.944467000000003,7.142744,37.936358,50.865916999999996
4U,ATH,STR,319,23.944467000000003,9.221964,37.936358,48.689878
4U,AYT,CGN,320,30.800461,7.142744,36.898731,50.865916999999996
4U,BCN,CGN,320 319,2.078464,7.142744,41.297078000000006,50.865916999999996
4U,BCN,DUS,320 319,2.078464,6.766775,41.297078000000006,51.289453
4U,BCN,HAJ,319,2.078464,9.685078,41.297078000000006,52.461056000000006
4U,BCN,HAM,319,2.078464,9.988228,41.297078000000006,53.630389
4U,BCN,STR,319 320,2.078464,9.221964,41.297078000000006,48.689878
4U,BDS,STR,319,17.947032999999998,9.221964,40.657633000000004,48.689878
4U,BEG,STR,319,20.309139000000002,9.221964,44.818444,48.689878
4U,BGO,HAM,CRJ,5.218141999999999,9.988228,60.293386,53.630389
4U,BHX,HAM,CRJ,-1.748028,9.988228,52.45385600000001,53.630389
4U,BHX,TXL,319,-1.748028,13.287710999999998,52.45385600000001,52.559686
4U,BIA,CGN,319,9.483731,7.142744,42.552664,50.865916999999996
4U,BIA,DUS,320,9.483731,6.766775,42.552664,51.289453
4U,BIA,HAM,CRJ,9.483731,9.988228,42.552664,53.630389
4U,BIA,STR,319,9.483731,9.221964,42.552664,48.689878
4U,BIA,TXL,320,9.483731,13.287710999999998,42.552664,52.559686
4U,BIO,DUS,CRJ,-2.9106080000000003,6.766775,43.301097,51.289453
4U,BIO,STR,CRJ 319,-2.9106080000000003,9.221964,43.301097,48.689878
4U,BLQ,CGN,319,11.288667,7.142744,44.535444,50.865916999999996
4U,BLQ,TXL,319,11.288667,13.287710999999998,44.535444,52.559686
4U,BRE,STR,319 CRJ,8.786667,9.221964,53.0475,48.689878
4U,BRI,CGN,319,16.760594,7.142744,41.138856,50.865916999999996
4U,BRI,DUS,CRJ,16.760594,6.766775,41.138856,51.289453
4U,BRI,STR,319,16.760594,9.221964,41.138856,48.689878
4U,BRU,STR,319 CRJ,4.484444,9.221964,50.901389,48.689878
4U,BSL,DUS,CRJ,7.529167,6.766775,47.59,51.289453
4U,BUD,CGN,319 320 CRJ,19.255592,7.142744,47.436933,50.865916999999996
4U,BUD,HAM,CRJ,19.255592,9.988228,47.436933,53.630389
4U,BUD,STR,319 CRJ,19.255592,9.221964,47.436933,48.689878
4U,CAG,CGN,319,9.054283,7.142744,39.251469,50.865916999999996
4U,CAG,DUS,CRJ,9.054283,6.766775,39.251469,51.289453
4U,CAG,STR,319,9.054283,9.221964,39.251469,48.689878
4U,CDG,HAM,319 CRJ,2.55,9.988228,49.012778999999995,53.630389
4U,CFU,CGN,320 319,19.911667,7.142744,39.601944,50.865916999999996
4U,CFU,DRS,319,19.911667,13.767160999999998,39.601944,51.132767
4U,CFU,STR,319,19.911667,9.221964,39.601944,48.689878
4U,CGN,ALG,319,7.142744,3.215408,50.865916999999996,36.691014
4U,CGN,ARN,CRJ,7.142744,17.918611,50.865916999999996,59.65194399999999
4U,CGN,ATH,319,7.142744,23.944467000000003,50.865916999999996,37.936358
4U,CGN,AYT,320,7.142744,30.800461,50.865916999999996,36.898731
4U,CGN,BCN,320 319,7.142744,2.078464,50.865916999999996,41.297078000000006
4U,CGN,BIA,319,7.142744,9.483731,50.865916999999996,42.552664
4U,CGN,BLQ,319,7.142744,11.288667,50.865916999999996,44.535444
4U,CGN,BRI,319,7.142744,16.760594,50.865916999999996,41.138856
4U,CGN,BUD,319 320 CRJ,7.142744,19.255592,50.865916999999996,47.436933
4U,CGN,CAG,319,7.142744,9.054283,50.865916999999996,39.251469
4U,CGN,CFU,320 319,7.142744,19.911667,50.865916999999996,39.601944
4U,CGN,CLY,319,7.142744,8.793189,50.865916999999996,42.530753000000004
4U,CGN,CTA,319,7.142744,15.0664,50.865916999999996,37.466781
4U,CGN,DBV,319,7.142744,18.268244,50.865916999999996,42.561353000000004
4U,CGN,DRS,319 CRJ,7.142744,13.767160999999998,50.865916999999996,51.132767
4U,CGN,DUB,319,7.142744,-6.270075,50.865916999999996,53.421333
4U,CGN,EDI,319,7.142744,-3.3725,50.865916999999996,55.95
4U,CGN,FAO,319 320,7.142744,-7.965911,50.865916999999996,37.014425
4U,CGN,FCO,319 320,7.142744,12.250797,50.865916999999996,41.804475
4U,CGN,FDH,319 CRJ,7.142744,9.511486,50.865916999999996,47.671316999999995
4U,CGN,HAM,319 CRJ,7.142744,9.988228,50.865916999999996,53.630389
4U,CGN,HDF,CRJ,7.142744,14.152347,50.865916999999996,53.87870600000001
4U,CGN,HER,320 319,7.142744,25.180297,50.865916999999996,35.339719
4U,CGN,IBZ,320 319,7.142744,1.373117,50.865916999999996,38.872858
4U,CGN,JMK,319,7.142744,25.348103,50.865916999999996,37.435128000000006
4U,CGN,JTR,319,7.142744,25.479333,50.865916999999996,36.399169
4U,CGN,KGS,319,7.142744,27.091666999999998,50.865916999999996,36.793335
4U,CGN,KLU,CRJ,7.142744,14.337739000000001,50.865916999999996,46.642514
4U,CGN,KVA,319 320,7.142744,24.619223,50.865916999999996,40.913306
4U,CGN,LEJ,CRJ 319 320,7.142744,12.241633,50.865916999999996,51.432446999999996
4U,CGN,LHR,319 320,7.142744,-0.46138900000000005,50.865916999999996,51.4775
4U,CGN,LIS,319 320,7.142744,-9.135919,50.865916999999996,38.781310999999995
4U,CGN,LPA,319,7.142744,-15.386586,50.865916999999996,27.931886
4U,CGN,MAN,319,7.142744,-2.27495,50.865916999999996,53.35374399999999
4U,CGN,MXP,319 CRJ,7.142744,8.728111,50.865916999999996,45.630606
4U,CGN,NAP,319 320,7.142744,14.290780999999999,50.865916999999996,40.886033000000005
4U,CGN,NCE,319 320,7.142744,7.215872,50.865916999999996,43.658411
4U,CGN,NDR,319,7.142744,-3.02821,50.865916999999996,34.9888
4U,CGN,OLB,319,7.142744,9.517628,50.865916999999996,40.898661
4U,CGN,PMI,320 319,7.142744,2.727778,50.865916999999996,39.55361
4U,CGN,PMO,319 CRJ,7.142744,13.091019000000001,50.865916999999996,38.175958
4U,CGN,PRG,319 320 CRJ,7.142744,14.26,50.865916999999996,50.100833
4U,CGN,PSA,319,7.142744,10.39275,50.865916999999996,43.683917
4U,CGN,PUY,319 CRJ,7.142744,13.922192,50.865916999999996,44.893533000000005
4U,CGN,RAK,319,7.142744,-8.0363,50.865916999999996,31.606886
4U,CGN,RHO,320,7.142744,28.086191999999997,50.865916999999996,36.405419
4U,CGN,RJK,319,7.142744,14.570267000000001,50.865916999999996,45.216889
4U,CGN,RLG,319,7.142744,12.278333,50.865916999999996,53.918167000000004
4U,CGN,SAW,319 320,7.142744,29.309219,50.865916999999996,40.898553
4U,CGN,SJJ,319,7.142744,18.331467,50.865916999999996,43.824583000000004
4U,CGN,SKG,319 320,7.142744,22.97095,50.865916999999996,40.519725
4U,CGN,SPU,319,7.142744,16.297964,50.865916999999996,43.538944
4U,CGN,STN,319,7.142744,0.235,50.865916999999996,51.885
4U,CGN,SUF,319,7.142744,16.242269,50.865916999999996,38.905394
4U,CGN,SZG,319,7.142744,13.004333,50.865916999999996,47.793304
4U,CGN,TLV,319 320,7.142744,34.886666999999996,50.865916999999996,32.011389
4U,CGN,TUN,319,7.142744,10.227217,50.865916999999996,36.851033
4U,CGN,TXL,319 320,7.142744,13.287710999999998,50.865916999999996,52.559686
4U,CGN,VCE,320 319,7.142744,12.351944,50.865916999999996,45.505278000000004
4U,CGN,VIE,319 320,7.142744,16.569722,50.865916999999996,48.110278
4U,CGN,VRN,319,7.142744,10.888533,50.865916999999996,45.395706
4U,CGN,WAW,CRJ,7.142744,20.967122,50.865916999999996,52.16575
4U,CGN,XRY,319,7.142744,-6.060111,50.865916999999996,36.744622
4U,CGN,ZAD,319,7.142744,15.346697,50.865916999999996,44.108269
4U,CGN,ZAG,CRJ 319,7.142744,16.068778,50.865916999999996,45.742931
4U,CGN,ZRH,320 319,7.142744,8.549167,50.865916999999996,47.464721999999995
4U,CLY,CGN,319,8.793189,7.142744,42.530753000000004,50.865916999999996
4U,CTA,CGN,319,15.0664,7.142744,37.466781,50.865916999999996
4U,CTA,DUS,CRJ,15.0664,6.766775,37.466781,51.289453
4U,CTA,HAJ,319,15.0664,9.685078,37.466781,52.461056000000006
4U,CTA,HAM,319,15.0664,9.988228,37.466781,53.630389
4U,CTA,STR,319,15.0664,9.221964,37.466781,48.689878
4U,CTA,TXL,319,15.0664,13.287710999999998,37.466781,52.559686
4U,CWL,DUS,CRJ,-3.3433330000000003,6.766775,51.396667,51.289453
4U,DBV,CGN,319,18.268244,7.142744,42.561353000000004,50.865916999999996
4U,DBV,DUS,CRJ,18.268244,6.766775,42.561353000000004,51.289453
4U,DBV,HAJ,319,18.268244,9.685078,42.561353000000004,52.461056000000006
4U,DBV,HAM,319,18.268244,9.988228,42.561353000000004,53.630389
4U,DBV,STR,319,18.268244,9.221964,42.561353000000004,48.689878
4U,DBV,TXL,320,18.268244,13.287710999999998,42.561353000000004,52.559686
4U,DRS,CFU,319,13.767160999999998,19.911667,51.132767,39.601944
4U,DRS,CGN,319 CRJ,13.767160999999998,7.142744,51.132767,50.865916999999996
4U,DRS,DUS,319 CRJ,13.767160999999998,6.766775,51.132767,51.289453
4U,DRS,STR,319 CRJ,13.767160999999998,9.221964,51.132767,48.689878
4U,DTM,HDF,319,7.612242,14.152347,51.518314000000004,53.87870600000001
4U,DTM,MUC,319,7.612242,11.786086,51.518314000000004,48.353783
4U,DTM,PMI,319 320,7.612242,2.727778,51.518314000000004,39.55361
4U,DTM,SAW,319,7.612242,29.309219,51.518314000000004,40.898553
4U,DTM,SPU,319,7.612242,16.297964,51.518314000000004,43.538944
4U,DUB,CGN,319,-6.270075,7.142744,53.421333,50.865916999999996
4U,DUB,DUS,CRJ,-6.270075,6.766775,53.421333,51.289453
4U,DUS,AOI,CRJ,6.766775,13.362222000000001,51.289453,43.616389
4U,DUS,ARN,CRJ,6.766775,17.918611,51.289453,59.65194399999999
4U,DUS,BCN,320 319,6.766775,2.078464,51.289453,41.297078000000006
4U,DUS,BIA,320,6.766775,9.483731,51.289453,42.552664
4U,DUS,BIO,CRJ,6.766775,-2.9106080000000003,51.289453,43.301097
4U,DUS,BRI,CRJ,6.766775,16.760594,51.289453,41.138856
4U,DUS,BSL,CRJ,6.766775,7.529167,51.289453,47.59
4U,DUS,CAG,CRJ,6.766775,9.054283,51.289453,39.251469
4U,DUS,CTA,CRJ,6.766775,15.0664,51.289453,37.466781
4U,DUS,CWL,CRJ,6.766775,-3.3433330000000003,51.289453,51.396667
4U,DUS,DBV,CRJ,6.766775,18.268244,51.289453,42.561353000000004
4U,DUS,DRS,319 CRJ,6.766775,13.767160999999998,51.289453,51.132767
4U,DUS,DUB,CRJ,6.766775,-6.270075,51.289453,53.421333
4U,DUS,GVA,CRJ,6.766775,6.10895,51.289453,46.238064
4U,DUS,HDF,CRJ,6.766775,14.152347,51.289453,53.87870600000001
4U,DUS,HER,319,6.766775,25.180297,51.289453,35.339719
4U,DUS,IBZ,320,6.766775,1.373117,51.289453,38.872858
4U,DUS,KTW,CRJ,6.766775,19.080019,51.289453,50.474253000000004
4U,DUS,LEJ,CRJ,6.766775,12.241633,51.289453,51.432446999999996
4U,DUS,LYS,CRJ,6.766775,5.090833,51.289453,45.726387
4U,DUS,MAD,CRJ,6.766775,-3.566764,51.289453,40.493556
4U,DUS,MPL,CRJ,6.766775,3.963014,51.289453,43.576194
4U,DUS,MXP,CRJ 320,6.766775,8.728111,51.289453,45.630606
4U,DUS,NQY,CRJ,6.766775,-4.995408,51.289453,50.440558
4U,DUS,NUE,CRJ,6.766775,11.066897,51.289453,49.4987
4U,DUS,OLB,CRJ,6.766775,9.517628,51.289453,40.898661
4U,DUS,PMI,320,6.766775,2.727778,51.289453,39.55361
4U,DUS,POZ,CRJ,6.766775,16.826325,51.289453,52.421031
4U,DUS,PRG,CRJ,6.766775,14.26,51.289453,50.100833
4U,DUS,PRN,319,6.766775,21.035833,51.289453,42.572778
4U,DUS,SKG,319 320,6.766775,22.97095,51.289453,40.519725
4U,DUS,SPU,319,6.766775,16.297964,51.289453,43.538944
4U,DUS,SUF,CRJ,6.766775,16.242269,51.289453,38.905394
4U,DUS,TRN,CRJ,6.766775,7.649630999999999,51.289453,45.200761
4U,DUS,VCE,320 319,6.766775,12.351944,51.289453,45.505278000000004
4U,DUS,WAW,CRJ,6.766775,20.967122,51.289453,52.16575
4U,DUS,WRO,CRJ,6.766775,16.885835999999998,51.289453,51.102683
4U,DUS,ZAD,CRJ,6.766775,15.346697,51.289453,44.108269
4U,EDI,CGN,319,-3.3725,7.142744,55.95,50.865916999999996
4U,FAO,CGN,319 320,-7.965911,7.142744,37.014425,50.865916999999996
4U,FAO,HAM,319,-7.965911,9.988228,37.014425,53.630389
4U,FAO,STR,319 320,-7.965911,9.221964,37.014425,48.689878
4U,FCO,CGN,319 320,12.250797,7.142744,41.804475,50.865916999999996
4U,FCO,HAJ,319,12.250797,9.685078,41.804475,52.461056000000006
4U,FCO,HAM,319,12.250797,9.988228,41.804475,53.630389
4U,FCO,STR,319,12.250797,9.221964,41.804475,48.689878
4U,FCO,TXL,319,12.250797,13.287710999999998,41.804475,52.559686
4U,FDH,CGN,319 CRJ,9.511486,7.142744,47.671316999999995,50.865916999999996
4U,FKB,HAM,CRJ,8.08048,9.988228,48.7793,53.630389
4U,FMM,HAM,CRJ,10.2395,9.988228,47.988758000000004,53.630389
4U,FMM,TXL,CRJ,10.2395,13.287710999999998,47.988758000000004,52.559686
4U,FRA,HDF,CRJ,8.543125,14.152347,50.026421,53.87870600000001
4U,GVA,DUS,CRJ,6.10895,6.766775,46.238064,51.289453
4U,GVA,HAM,CRJ,6.10895,9.988228,46.238064,53.630389
4U,HAJ,BCN,319,9.685078,2.078464,52.461056000000006,41.297078000000006
4U,HAJ,CTA,319,9.685078,15.0664,52.461056000000006,37.466781
4U,HAJ,DBV,319,9.685078,18.268244,52.461056000000006,42.561353000000004
4U,HAJ,FCO,319,9.685078,12.250797,52.461056000000006,41.804475
4U,HAJ,HER,319,9.685078,25.180297,52.461056000000006,35.339719
4U,HAJ,MXP,319,9.685078,8.728111,52.461056000000006,45.630606
4U,HAJ,NAP,319,9.685078,14.290780999999999,52.461056000000006,40.886033000000005
4U,HAJ,PMI,319,9.685078,2.727778,52.461056000000006,39.55361
4U,HAJ,PRN,319,9.685078,21.035833,52.461056000000006,42.572778
4U,HAJ,SAW,319,9.685078,29.309219,52.461056000000006,40.898553
4U,HAJ,SKG,319,9.685078,22.97095,52.461056000000006,40.519725
4U,HAJ,SPU,319,9.685078,16.297964,52.461056000000006,43.538944
4U,HAJ,STN,319,9.685078,0.235,52.461056000000006,51.885
4U,HAJ,STR,319,9.685078,9.221964,52.461056000000006,48.689878
4U,HAJ,SUF,319,9.685078,16.242269,52.461056000000006,38.905394
4U,HAJ,VCE,319,9.685078,12.351944,52.461056000000006,45.505278000000004
4U,HAJ,VIE,319,9.685078,16.569722,52.461056000000006,48.110278
4U,HAM,AMS,CRJ,9.988228,4.763889,53.630389,52.308613
4U,HAM,ARN,CRJ,9.988228,17.918611,53.630389,59.65194399999999
4U,HAM,BCN,319,9.988228,2.078464,53.630389,41.297078000000006
4U,HAM,BGO,CRJ,9.988228,5.218141999999999,53.630389,60.293386
4U,HAM,BHX,CRJ,9.988228,-1.748028,53.630389,52.45385600000001
4U,HAM,BIA,CRJ,9.988228,9.483731,53.630389,42.552664
4U,HAM,BUD,CRJ,9.988228,19.255592,53.630389,47.436933
4U,HAM,CDG,319 CRJ,9.988228,2.55,53.630389,49.012778999999995
4U,HAM,CGN,319 CRJ,9.988228,7.142744,53.630389,50.865916999999996
4U,HAM,CTA,319,9.988228,15.0664,53.630389,37.466781
4U,HAM,DBV,319,9.988228,18.268244,53.630389,42.561353000000004
4U,HAM,FAO,319,9.988228,-7.965911,53.630389,37.014425
4U,HAM,FCO,319,9.988228,12.250797,53.630389,41.804475
4U,HAM,FKB,CRJ,9.988228,8.08048,53.630389,48.7793
4U,HAM,FMM,CRJ,9.988228,10.2395,53.630389,47.988758000000004
4U,HAM,GVA,CRJ,9.988228,6.10895,53.630389,46.238064
4U,HAM,HER,319,9.988228,25.180297,53.630389,35.339719
4U,HAM,KLU,319 CRJ,9.988228,14.337739000000001,53.630389,46.642514
4U,HAM,LHR,319 CRJ,9.988228,-0.46138900000000005,53.630389,51.4775
4U,HAM,MAD,CRJ,9.988228,-3.566764,53.630389,40.493556
4U,HAM,MAN,CRJ,9.988228,-2.27495,53.630389,53.35374399999999
4U,HAM,MXP,319 CRJ,9.988228,8.728111,53.630389,45.630606
4U,HAM,NAP,319,9.988228,14.290780999999999,53.630389,40.886033000000005
4U,HAM,NCE,319,9.988228,7.215872,53.630389,43.658411
4U,HAM,NUE,CRJ,9.988228,11.066897,53.630389,49.4987
4U,HAM,OLB,319,9.988228,9.517628,53.630389,40.898661
4U,HAM,OSL,CRJ,9.988228,11.100361,53.630389,60.193917000000006
4U,HAM,PMI,319,9.988228,2.727778,53.630389,39.55361
4U,HAM,PRG,CRJ,9.988228,14.26,53.630389,50.100833
4U,HAM,PRN,319,9.988228,21.035833,53.630389,42.572778
4U,HAM,RJK,319,9.988228,14.570267000000001,53.630389,45.216889
4U,HAM,SAW,319,9.988228,29.309219,53.630389,40.898553
4U,HAM,SKG,319,9.988228,22.97095,53.630389,40.519725
4U,HAM,SPU,319,9.988228,16.297964,53.630389,43.538944
4U,HAM,STR,319 CRJ,9.988228,9.221964,53.630389,48.689878
4U,HAM,TLS,CRJ,9.988228,1.3638190000000001,53.630389,43.629075
4U,HAM,VCE,319 CRJ,9.988228,12.351944,53.630389,45.505278000000004
4U,HAM,VIE,319 CRJ,9.988228,16.569722,53.630389,48.110278
4U,HAM,VRN,CRJ,9.988228,10.888533,53.630389,45.395706
4U,HAM,ZRH,319 CRJ,9.988228,8.549167,53.630389,47.464721999999995
4U,HDF,CGN,CRJ,14.152347,7.142744,53.87870600000001,50.865916999999996
4U,HDF,DTM,319,14.152347,7.612242,53.87870600000001,51.518314000000004
4U,HDF,DUS,CRJ,14.152347,6.766775,53.87870600000001,51.289453
4U,HDF,FRA,CRJ,14.152347,8.543125,53.87870600000001,50.026421
4U,HDF,STR,CRJ,14.152347,9.221964,53.87870600000001,48.689878
4U,HEL,TXL,319,24.963333,13.287710999999998,60.317221999999994,52.559686
4U,HER,CGN,320 319,25.180297,7.142744,35.339719,50.865916999999996
4U,HER,DUS,319,25.180297,6.766775,35.339719,51.289453
4U,HER,HAJ,319,25.180297,9.685078,35.339719,52.461056000000006
4U,HER,HAM,319,25.180297,9.988228,35.339719,53.630389
4U,HER,STR,319,25.180297,9.221964,35.339719,48.689878
4U,HER,TXL,319,25.180297,13.287710999999998,35.339719,52.559686
4U,IBZ,CGN,320 319,1.373117,7.142744,38.872858,50.865916999999996
4U,IBZ,DUS,320,1.373117,6.766775,38.872858,51.289453
4U,IBZ,STR,319,1.373117,9.221964,38.872858,48.689878
4U,IBZ,TXL,319,1.373117,13.287710999999998,38.872858,52.559686
4U,JMK,CGN,319,25.348103,7.142744,37.435128000000006,50.865916999999996
4U,JTR,CGN,319,25.479333,7.142744,36.399169,50.865916999999996
4U,KGS,CGN,319,27.091666999999998,7.142744,36.793335,50.865916999999996
4U,KLU,CGN,CRJ,14.337739000000001,7.142744,46.642514,50.865916999999996
4U,KLU,HAM,319 CRJ,14.337739000000001,9.988228,46.642514,53.630389
4U,KLU,TXL,319 CRJ,14.337739000000001,13.287710999999998,46.642514,52.559686
4U,KRK,STR,CRJ,19.784836,9.221964,50.077731,48.689878
4U,KTW,DUS,CRJ,19.080019,6.766775,50.474253000000004,51.289453
4U,KVA,CGN,319 320,24.619223,7.142744,40.913306,50.865916999999996
4U,KVA,STR,319,24.619223,9.221964,40.913306,48.689878
4U,LEJ,CGN,CRJ 319 320,12.241633,7.142744,51.432446999999996,50.865916999999996
4U,LEJ,DUS,CRJ,12.241633,6.766775,51.432446999999996,51.289453
4U,LEJ,STR,319 CRJ,12.241633,9.221964,51.432446999999996,48.689878
4U,LHR,CGN,319 320,-0.46138900000000005,7.142744,51.4775,50.865916999999996
4U,LHR,HAM,319 CRJ,-0.46138900000000005,9.988228,51.4775,53.630389
4U,LHR,STR,319 320,-0.46138900000000005,9.221964,51.4775,48.689878
4U,LHR,TXL,319 320,-0.46138900000000005,13.287710999999998,51.4775,52.559686
4U,LIN,TXL,319,9.276739,13.287710999999998,45.445103,52.559686
4U,LIS,CGN,319 320,-9.135919,7.142744,38.781310999999995,50.865916999999996
4U,LIS,STR,319,-9.135919,9.221964,38.781310999999995,48.689878
4U,LPA,CGN,319,-15.386586,7.142744,27.931886,50.865916999999996
4U,LYS,DUS,CRJ,5.090833,6.766775,45.726387,51.289453
4U,MAD,DUS,CRJ,-3.566764,6.766775,40.493556,51.289453
4U,MAD,HAM,CRJ,-3.566764,9.988228,40.493556,53.630389
4U,MAN,CGN,319,-2.27495,7.142744,53.35374399999999,50.865916999999996
4U,MAN,HAM,CRJ,-2.27495,9.988228,53.35374399999999,53.630389
4U,MPL,DUS,CRJ,3.963014,6.766775,43.576194,51.289453
4U,MUC,DTM,319,11.786086,7.612242,48.353783,51.518314000000004
4U,MXP,CGN,319 CRJ,8.728111,7.142744,45.630606,50.865916999999996
4U,MXP,DUS,CRJ 320,8.728111,6.766775,45.630606,51.289453
4U,MXP,HAJ,319,8.728111,9.685078,45.630606,52.461056000000006
4U,MXP,HAM,319 CRJ,8.728111,9.988228,45.630606,53.630389
4U,MXP,STR,CRJ 319,8.728111,9.221964,45.630606,48.689878
4U,NAP,CGN,319 320,14.290780999999999,7.142744,40.886033000000005,50.865916999999996
4U,NAP,HAJ,319,14.290780999999999,9.685078,40.886033000000005,52.461056000000006
4U,NAP,HAM,319,14.290780999999999,9.988228,40.886033000000005,53.630389
4U,NAP,STR,319,14.290780999999999,9.221964,40.886033000000005,48.689878
4U,NCE,CGN,319 320,7.215872,7.142744,43.658411,50.865916999999996
4U,NCE,HAM,319,7.215872,9.988228,43.658411,53.630389
4U,NCE,TXL,319,7.215872,13.287710999999998,43.658411,52.559686
4U,NDR,CGN,319,-3.02821,7.142744,34.9888,50.865916999999996
4U,NQY,DUS,CRJ,-4.995408,6.766775,50.440558,51.289453
4U,NUE,DUS,CRJ,11.066897,6.766775,49.4987,51.289453
4U,NUE,HAM,CRJ,11.066897,9.988228,49.4987,53.630389
4U,NUE,TXL,319,11.066897,13.287710999999998,49.4987,52.559686
4U,OLB,CGN,319,9.517628,7.142744,40.898661,50.865916999999996
4U,OLB,DUS,CRJ,9.517628,6.766775,40.898661,51.289453
4U,OLB,HAM,319,9.517628,9.988228,40.898661,53.630389
4U,OLB,STR,319,9.517628,9.221964,40.898661,48.689878
4U,OSL,HAM,CRJ,11.100361,9.988228,60.193917000000006,53.630389
4U,PMI,CGN,320 319,2.727778,7.142744,39.55361,50.865916999999996
4U,PMI,DTM,319 320,2.727778,7.612242,39.55361,51.518314000000004
4U,PMI,DUS,320,2.727778,6.766775,39.55361,51.289453
4U,PMI,HAJ,319,2.727778,9.685078,39.55361,52.461056000000006
4U,PMI,HAM,319,2.727778,9.988228,39.55361,53.630389
4U,PMI,STR,319 320,2.727778,9.221964,39.55361,48.689878
4U,PMI,TXL,320,2.727778,13.287710999999998,39.55361,52.559686
4U,PMO,CGN,319 CRJ,13.091019000000001,7.142744,38.175958,50.865916999999996
4U,POZ,DUS,CRJ,16.826325,6.766775,52.421031,51.289453
4U,PRG,CGN,319 320 CRJ,14.26,7.142744,50.100833,50.865916999999996
4U,PRG,DUS,CRJ,14.26,6.766775,50.100833,51.289453
4U,PRG,HAM,CRJ,14.26,9.988228,50.100833,53.630389
4U,PRN,DUS,319,21.035833,6.766775,42.572778,51.289453
4U,PRN,HAJ,319,21.035833,9.685078,42.572778,52.461056000000006
4U,PRN,HAM,319,21.035833,9.988228,42.572778,53.630389
4U,PRN,STR,319,21.035833,9.221964,42.572778,48.689878
4U,PRN,TXL,319,21.035833,13.287710999999998,42.572778,52.559686
4U,PSA,CGN,319,10.39275,7.142744,43.683917,50.865916999999996
4U,PUY,CGN,319 CRJ,13.922192,7.142744,44.893533000000005,50.865916999999996
4U,RAK,CGN,319,-8.0363,7.142744,31.606886,50.865916999999996
4U,RHO,CGN,320,28.086191999999997,7.142744,36.405419,50.865916999999996
4U,RJK,CGN,319,14.570267000000001,7.142744,45.216889,50.865916999999996
4U,RJK,HAM,319,14.570267000000001,9.988228,45.216889,53.630389
4U,RJK,STR,319,14.570267000000001,9.221964,45.216889,48.689878
4U,RLG,CGN,319,12.278333,7.142744,53.918167000000004,50.865916999999996
4U,RLG,STR,319,12.278333,9.221964,53.918167000000004,48.689878
4U,SAW,CGN,319 320,29.309219,7.142744,40.898553,50.865916999999996
4U,SAW,DTM,319,29.309219,7.
